text,label
" . HAN SECUESTRADO A UNA CHICA DELANTE MÍA EN BENIDORM. Las imagenes explican lo sucedido, tened cuidado chicas, ha pasado hace menos de 40 minutos:",1
En la mañana de hoy el banco BBVA y la empresa de suministros de cemento y otros materiales como hormigón Holcim Colombia firmaron la primera línea del producto confirming sostenible para proveedores.Este producto se caracteriza por incentivar las construcciones sostenibles a través de una tasa de interés menor para el pago de facturas de este tipo siempre y cuando los proveedores obtengan una evaluación positiva en sus procesos ambientales sociales y económicos de operación.Generamos sinergias inspirados en nuestro compromiso sostenible que también beneficia a nuestros proveedores y por eso además de lo ya mencionado les brindaremos la posibilidad de darle una mano al planeta invitándolos a ser socios del progreso sostenible del país como nosotros aseguró Marco Maccarelli presidente ejecutivo de Holcim Colombia.La línea fue diseñada para lograr que los proveedores de la empresa cementera permanezcan alineados con los Pilares de Sostenibilidad del grupo Holcim y con los Objetivos de Desarrollo Sostenible ODS de las Naciones Unidas. Al mismo tiempo se busca que obtengan un mejor pago de sus productos servicios y futuros beneficios financieros.Mario Pardo presidente ejecutivo de BBVA en Colombia aseguró que a través de esta línea de confirming sostenible no solo van a apoyar a una multinacional como Holcim sino que también a sus proveedores micro y pequeños empresarios con el fin de que incorporen dentro sus procesos prácticas sostenibles. Entre nuestros objetivos está concientizar a todos los empresarios y consumidores en la necesidad de avanzar hacia un desarrollo sostenible como la vía más directa para construir un futuro más verde e inclusivo dijo Pardo.Actualmente Holcim cuenta con alrededor de 1.000 proveedores. La empresa prioriza la contratación de emprendimientos locales por lo que esta línea de trabajo se constituye en un beneficio real y directo para las empresas proveedoras que trabajan con ellos ya que aportan a,0
 . Jesús María y José 2019 Así trata a los migrantes Trump,1
"Productos y servicios alrededor del mundo demuestran el potencial que tiene la banca abierta para cambiar la forma en que se ofrecen los servicios financieros. En Perú, el 'open banking' está en una etapa temprana, pero en los próximos años podría convertirse en un escenario oportuno para que entidades financieras trabajen de la mano en beneficio de los consumidores peruanos._x000D_ La banca abierta u ‘open banking’ es una tendencia mundial en la industria financiera que permite a los clientes acceder a una más amplia y mejor oferta financiera, con todos los beneficios que conlleva. Esto se logra mediante el intercambio de información de los clientes (previa solicitud de ellos) con terceros proveedores del sistema financiero._x000D_ El principal beneficio es el empoderamiento del cliente, porque al permitir que su información como flujo de ingresos, gastos, pagos y productos con el sistema financiero estén en una misma plataforma, facilita a que las entidades financieras puedan ofrecerles productos y servicios acorde con sus necesidades. Esto, ayuda a las entidades a brindar cobertura a segmentos de la población en los que no se tenía información._x000D_ Asimismo, los economistas del Banco Central de Reserva del Perú, Jushua Baldoceda y María Gracia García, precisan que la banca abierta promueve la competencia, impulsa la innovación, acelera la transformación digital de la industria financiera, expande el crédito y aumenta la inclusión financiera._x000D_ Y, ¿qué son las finanzas abiertas u ‘open finance’? Estas tienen el mismo propósito que la banca abierta, pero la información que el cliente solicita que se comparta no es solo dentro del ecosistema del sistema financiero, sino con otros como, por ejemplo, el de seguros, el previsional, etc._x000D_ En Perú, si bien no se cuenta todavía con la banca o finanzas abiertas, las autoridades han adelantado su interés por introducir esta tendencia en el país.",0
"Una ‘casa pasiva’ optimiza la eficiencia energética y logra un ambiente más saludable, con mejor calidad de aire interior. Tiene en cuenta la orientación, la distribución de calor, la ventilación y el aislamiento. Y si consigue todos estos objetivos, puede obtener el Certificado Passivhaus._x000D_ ""Passivhaus es un estándar para construir casas sostenibles y libres de ruidos de aires acondicionados, de corrientes de aire y donde no tienes los pies fríos en invierno""._x000D_ Esta desenfadada descripción de Micheel Wassouf, fundador de la asociación oficial española Passivhaus y del Instituto Latinoamericano Passivhaus, y director de la empresa Energiehaus, evoca la imagen de una vivienda que necesita poca energía y ofrece a sus moradores sostenibilidad y ahorro, confort, un ambiente saludable y calidad de aire._x000D_ Una “casa pasiva” tiene en cuenta la orientación, la distribución del calor y los sistemas de ventilación, los aislamientos o la contribución a la eficiencia energética de ventanas, techos y paredes, de manera que minimiza su demanda de energía sobre todo en calefacción o refrigeración. ""Certificados de sostenibilidad como LEED se centran más en la ingeniería, están enfocados a la instalación de máquinas más eficientes, sin embargo el certificado Passivhaus se enfoca más en la arquitectura, está en la propia concepción y diseño de una vivienda"", añade Wassouf._x000D_ En 1991, el físico y astrónomo Wolfgang Feist construyó la primera casa pasiva del planeta: la suya. Fue en la ciudad alemana de Darmstadt y entre los sentimientos encontrados de su propia familia. ""Nuestros dos hijos, aún pequeños, estaban entusiasmados. Mi esposa, Witta, se volcó desde el principio. Y los abuelos, escépticos, apoyaron aquel 'sinsentido' como pudieron"", contaba Feist con humor 25 años después, en la web de PassivHaus Institut (PHI)._x000D_ Construcción Sostenible_x000D_ Hoy más que nunca somos conscientes de lo cómodas o incómodas que son nuestras casas porque la",0
Con el propósito de continuar trabajando por la transformación digital Movistar y Cotrasur firmaron alianza comercial a través de la adquisición  de 571 lineas telefónicas para equipos administrativos socios y conductores de sus flotas de vehículos.Para nosotros es muy importante esta alianza con una de las empresas más representativas de la región y del país en el sector de transporte. Son 571 líneas para uso tanto administrativo como de socios y conductores de la comunidad Cotrasur afirmó Edgar Álvarez Gerente Comercial Movistar Empresas.Cotrasur le presta servicios de conectividad seguridad cloud y soluciones digitales a más de 1.300 compañías en Santander. Con esta alianza Movistar afianza el vínculo comercial con Cotrasur.,0
 . Mi trabajo consiste entre otras en conceder subsidios de desempleo [...] Para este subsidio un inmigrante tiene muchas más papeletas de recibir estas ayudas que cualquier ciudadano español,1
"AMLO dispone de hasta *NUMBER* millones de pesos para transición . AMLO dispone de hasta *NUMBER* millones de pesos para transición El Presupuesto de Egresos de la Federación para el *NUMBER* contempla otorgar una partida para que el Presidente electo pueda desarrollar sus actividades de enlace con la administración saliente Luego de haber obtenido más del *NUMBER*% de votación de la elección presidencial, Andrés Manuel López Obrador, tiene apartados *NUMBER* millones de pesos para gastar en la etapa de transición del gobierno de Enrique Peña Nieto hasta el *NUMBER* de diciembre que empezará su administración. El Presupuesto de Egresos de la Federación para el *NUMBER* contempla otorgar una partida de *NUMBER* millones de pesos para que el Presidente electo pueda desarrollar sus actividades de enlace con la administración saliente. EL UNIVERSAL publicó desde el *NUMBER* de noviembre pasado que en el documento aprobado por la Cámara de Diputados del Presupuesto de Egresos, se establece que dichos recursos también servirán para labores de difusión, actividades preparatorias que le permitan crear condiciones propicias para el inicio de su encargo. En el articulado de este dictamen, se establece que esta cantidad será con cargo al ramo *NUMBER* de Provisiones Salariales y Económicas para los trabajos y actividades asociadas al Presidente Electo del *NUMBER*. ""Con cargo al Ramo General *NUMBER* Provisiones Salariales y Económicas, se autorizan USD*NUMBER* para los trabajos y actividades asociados al Presidente Electo, en términos de lo dispuesto en los artículos *NUMBER* de la Ley Federal de Presupuesto y Responsabilidad Hacendaria y *NUMBER* A de su Reglamento, a efecto de llevar a cabo la elaboración y presentación del Plan Nacional de Desarrollo; la iniciativa de Ley de Ingresos y Proyecto de Presupuesto de Egresos; programas gubernamentales; seguridad pública y nacional; trabajos de enlace con la administración saliente; difusión y actividades preparatorias",0
 . Maravillas encontradas en las excavaciones del Tren Maya,1
"El Atlético, con el once previsto ante el Valencia .  El Papa ha pedido en una carta enviada a los sacerdotes el ""compromiso de todos"" para luchar contra los abusos sexuales en el seno de la Iglesia , una de las grandes crisis que enfrenta su pontificado. ""Estamos firmemente comprometidos con la puesta en m",0
"PSOE-Podemos: La Rioja sigue en el bloqueo . La repetición de las elecciones generales , fruto del fracaso en la negociación entre el PSOE y Unidas Podemos , provoca que los diferentes sectores de la formación tomen posición e, incluso, critiquen la actuación seguida. El último movimiento es del sec",0
El barril de petróleo West Texas Intermediate WTI subió 298 a US6845 mientras que el Brent aumentó 246 a US7075 en respuesta al aumento de la demanda en Europa y Estados Unidos hecho que se impuso a las preocupaciones en torno al incremento de casos de covid19 en Asia y la expansión de la variante Delta.Mañana se conocerán los datos de la Agencia Internacional de Energía AIE los cuales podrían evidenciar que los inventarios de crudo gasolina y otros productos derivados del país norteamericano cayeron durante la semana pasada mientras que se estima que las existencias de gasolina bajarán por cuarto período consecutivo.El Senado estadounidense votó la aprobación de un proyecto de ley de infraestructura por US1 billón un hito que impulsaría la demanda de productos petroleros.Adicionalmente los programas de vacunación exitosos en Occidente y los datos económicos alentadores contrastan fuertemente con la creciente tasa de infecciones en Asia y Oriente Medio.Edward Moya analista senior de Oanda resaltó el hecho de que Moderna y el Gobierno de Canadá llegaran a un acuerdo para crear una fábrica de vacunas de ARN mensajero que debería ayudar a sus capacidades de respuesta ante una pandemia. Citigroup también tomó la decisión de requerir vacunas para que los trabajadores regresen a la oficina. Más empresas están solicitando vacunas y eso debería ser muy positivo para ganar la batalla contra el covid.El experto agregó que a pesar de tener un dólar más fuerte el WTI se está recuperando lentamente y podría mostrar una curva de rendimiento mucho más pronunciada que lo que se ha evidenciado hasta el momento.Se prevé que los datos económicos de esta semana especialmente el Índice de Precios al Consumidor de EE.UU. que se publicará hoy proporcionarán una idea sobre la fuerza con la que el virus afectará el consumo global y regional,0
"Las olvidadas pioneras de la neurociencia . Fuentes del centro han aclarado que «la paliza» que se recomiendo dar a las esposas díscolas «es más bien simbólica»Como forma de castigo. Lo que un marido musulmán ha de hacer ante la desobediencia de su esposa es, en primer lugar, amonestarla. En segund",0
" . Fernando Simón, el director del Centro de Coordinación de Alertas y Emergencias Sanitarias, ha sido nombrado Hijo Predilecto de la ciudad de Zaragoza con el apoyo del Partido Popular, Ciudadanos y Vox.",1
" . VIH no existe o que sí, pero no causa sida.",1
Este año los bolsillos de los colombianos y de otros vecinos de la región se han visto fuertemente impactados por la subida de precios de varios productos como resultado de la inflación. Varios factores han incidido como el encarecimiento de las materias primas para la producción agrícola las sequías el aumento en costos del transporte la energía y el dólar.Según un sondeo basado en los alimentos de la canasta familiar de la Comunidad Andina que incluye 15 productos como arroz pan tajado pasta carne de res pechuga de pollo leche filete de cerdo queso y huevos entre otros Chile tiene los precios más caros de la región seguido por México Colombia y Perú.En el caso de Chile la inflación interanual se sitúa en 131. Además según el sondeo realizado hasta mayo el precio de los productos de la canasta familiar era de US5648 y ahora dicho monto llega a US6336 en promedio.En México la tasa de IPC anual se ubicó en 558 hasta agosto y la mensual en 862 según el Instituto Nacional de Estadística y Geografía Inegi. Hasta el quinto mes del año los precios de la canasta básica estaban en US4683 y ahora vale US5783.En el caso de Colombia lo precios pasaron de US3632 a US38.58 aunque es uno de los incrementos más bajos la inflación interanual hasta julio se ubicó en 102 y la acumulada en 8 según cifras del Departamento Administrativo Nacional de Estadística Dane.El valor de los productos está subiendo por que el consumo y demanda interna está creciendo con fuerza. Además se están presentando choques alcistas en alimentos y energía a nivel global por la guerra en Ucrania y problemas en las cadenas de producción. Persiste un riesgo inflacionario para 2023 aseguró Juan David Ballén director de análisis en Casa de Bolsa.En Perú la,0
"Bien ganada la presidencia de AMLO, dice Carmen Salinas . Bien ganada la presidencia de AMLO, dice Carmen Salinas ""Andrés es un buen hombre, yo lo conozco"", dijo la actriz En todos los partidos hay gente buena y gente mala, asegura Carmen Salinas Carmen Salinas es priísta desde que tiene uso de razón, su papá fue priísta y ella lo será hasta que se muera, pero eso no le impide reconocer que Andrés Manuel López Obrador se ganó la presidencia de México. ""No fue Morena, fue el señor López Obrador, los demás que ganaron fue por López Obrador, no por ellos mismos. Bien ganada la presidencia. Andrés es un buen hombre, yo lo conozco, me develó la placa de los seis años de Aventurera, lo fui a invitar a su oficina y me trató muy bien"", dijo la también actriz y diputada. Durante las grabaciones de la segunda temporada de Mi marido tiene familia, Carmen también criticó a los personajes del PRI que le han dado una mala imagen. ""Es gente tan desordenada y tan sinvergüenza, el ex gobernador de Quintana Roo, los Duarte, no los conozco ni quiero conocerlos y por culpa de unos cuantos nos llevan a todos. Yo conozco a los Campa y es gente educadísima, un señor Enrique Jackson, César Camacho, gente muy educada. Yo actúo como decía mi madre: ni un alfiler, pero te quedas pensando en por qué la tienen que pagar todos por unos cuantos. Por mí que se pudran en la cárcel esas ratas. En todos los partidos hay gente buena y gente mala, en todos"". Ahora que Andrés Manuel ganó la presidencia, considera que hay otra labor, la de calmar las ansias de quienes insultan las preferencias políticas de otros. ""Yo no me tengo que enojar porque el señor ganó, al",0
Ceresit empresa de productos para la construcción lanzó un  proyecto que nace en alianza con la Corporación Unificada Nacional de Educación Superior CUN para brindar becas a maestros de obra.Con este proyecto la compañía busca brindar educación a más de 10.000 personas con 31 ofertas académicas en 24 ciudades en todo el territorio nacional.Para nosotros los actores de la industria de la construcción son el eje fundamental de nuestra compañía y estamos seguros de que la educación además de ser el camino para mejorar su calidad de vida es el impulso y motor de impacto para las generaciones futuras expresó Carlos Abril gerente de Adhesivos de Consumo de Henkel Colombiana.Los maestros de obra que pertenezcan al programa de fidelización y tres referidos más que deseen ingresar por primera vez a los programas ofertados por la Universidad serán beneficiados de las becas de 50 por medio del plan de Fidelización Manos a la Obra dispuesta en los distintos canales de comunicaciones oficiales de la empresa.,0
La salida de Uber del mercado colombiano desató una polémica sobre por qué unas aplicaciones tecnológicas que operan con el mismo esquema de Uber siguen funcionando. Sobre esto el presidente de la República Iván Duque aseguró en el Inside LR del pasado 3 de febrero que es necesario crear una regulación inteligente que nivele la cancha. Así mismo agregó que el Estado no puede legislar para una empresa.A continuación transcribimos lo que dijo el presidente Duque sobre este temaCuándo se compromete con el tema de regular las plataformas digitalesHay que separar dos cosas. Las plataformas digitales nosotros las aproximamos bajo un principio que se llama la neutralidad de la red. Es decir el servicio tecnológico el enlace tecnológico la programación en Colombia se maneja bajo el principio de la neutralidad de la red.Dónde hemos tenido las controversias En un sector que es el de transporte público de pasajeros. Donde nosotros tenemos leyes vigentes que vienen de atrás y normas que establecen quiénes son los prestadores en condiciones óptimas y en condiciones de autorización. Entonces usted tiene unos prestadores que pagan inspección tecnicomecánica adicional seguro adicional cupo etc. Y pueden prestar un servicio. Y usted se encuentra con qué producto de los avances se conecta de manera exponencial quién demanda el servicio y quién presta el servicio hay otros que prestan el servicio de transporte público que no cumplen con esas condiciones. En función de eso quienes se han visto afectados establecieron una demanda hace cuatro años y las dos partes sabían a qué se exponían cuando decidieron entrar al litigio. Sabían cuáles eran sus riesgos entonces ahora que algunos no traten de desviar la atención y digan que es un tema del Estado. Ellos sabían lo que estaba pasando porque entre otras cosas Colombia no es el único lugar donde,0
"Londres pone al aceite de oliva en el mismo saco que la comida basura . Alto Oficial de la Inteligencia Naval Militar de EE.UU, (Office of Naval Intelligence ONI) división administrativa que forma parte de la Corporación de Inteligencia de los Estados Unidos Col. Milton W. Cooper, revela que el VIH SIDA fue desarrollado en in",1
Netflix Inc. puede descubrir pronto cuántos de sus espectadores aceptarán pagar para usar sus servicios.El gigante de la transmisión de videos está adoptando una postura más firme contra las personas que comparten contraseñas de cuentas probando una función que solicita a los espectadores que no pagan que compren una suscripción. Un portavoz de la compañía escribió que la prueba fue diseñada para ayudar a garantizar que las personas que usan cuentas de Netflix estén autorizadas para hacerlo.Una pregunta clave para Wall Street es cuántos se convertirán en usuarios de pago. Si bien varios analistas confían en que la mayoría no querrá ceder el acceso a programas como Bridgerton o The Queens Gambit la pregunta genera incertidumbre en un momento en que los servicios rivales están sumando millones de suscriptores.Netflix ha tenido un rendimiento inferior a medida que los inversores consideran sus perspectivas posteriores a la pandemia . La acción ha subido aproximadamente 3 en los últimos seis meses en comparación con un repunte de 13 en el índice Nasdaq 100. Las acciones cayeron un 04 el lunes.Para Matthew Harrigan de Benchmark Co. el bajo rendimiento probablemente continuará a medida que los consumidores globales abandonen sus sofás en medio del lanzamiento de la vacuna covid19. La represión de contraseñas podría reducir el poder de fijación de precios de Netflix señaló .La semana pasada Needham calificó la pérdida de usuarios la cantidad de clientes que abandonan sus suscripciones como el principal riesgo para Netflix en 2021.Mientras tanto BMO Capital Markets es más optimista y dice que la estrategia podría ayudar a impulsar algunas adiciones brutas incrementales de suscriptores. Bloomberg Intelligence escribió recientemente que una represión podría aumentar los ingresos en un 10 aunque la medida corre el riesgo de alienar a los usuarios lo que podría provocar una mayor rotación.Los pronósticos varían,0
 . El gobierno permite la celebración del orgullo 2020 porque considera que se ha superado la pandemia de forma resolutiva y ha habido pocos muertos en España,1
"Detenido por violencia machista el profesor de la Universidad de Santiago que apoyó a La Manada .  La incertidumbre del Brexit ha provocado que el producto interior bruto (PIB) del Reino Unido cayera un 0,2 % entre abril y junio, tras haber crecido un 0,5 % en el primer trimestre del año, informó este viernes la Oficina Nacional de Estadísticas (ONS).",0
Cada año en esta época se pone sobre la mesa el debate sobre el salario mínimo sin embargo este debate se da en torno a Cuánto debe aumentar Y no sobre la pregunta que realmente importa Qué efectos nocivos generará su incremento. Los políticos sostienen que los empresarios deben pagar más los sindicalistas que se les debe compensar la inflación y un poco más y los empresarios que no tienen dinero con qué pagar. Pero Quién tiene la razónA la luz de nueva evidencia científica para Colombia proporcionada por investigadores del Banco de la República tenemos la salida de esta encrucijada. La investigación titulada Moderate wage increases and flexible labour contracts to protect employment in Colombian manufacturing de 2022 concluye que los incrementos reales en el salario mínimo incrementos por encima de IPC destruyen empleo en Colombia. A continuación los resultados principales1. Empleo Un aumento de 1 real del Smlv produce una pérdida de entre 46.000 y 70.000 empleos al año. 26 mil son empleos que se dejan de crear y el restante son empleos que se destruyen principalmente de trabajadores no calificados tanto en contratos permanentes como temporales. Las empresas pequeñas son las más perjudicadas. La política de grandes incrementos sostenidos del Smlv real que se lleva a cabo desde el año 2000 en no ha sido utilizada adecuadamente y no ha ayudado a generar empleo formal sino a reducirlo.2. Informalidad Es uno de los efectos más nocivos de los aumentos desbordados del Smlv. La informalidad tiende a incrementar con los incrementos reales del salario mínimo.3. Productividad La formación para el trabajo practicantes pasantes se ve afectada negativamente por aumentos excesivos del Smlv. Esto va en contra de la productividad.4. Distribución del ingreso y pobreza Aumentos de Smlv frente al salario medio de la economía empeoran la distribución del,0
" . Buenos días, la primera foto es el ""nutritivo"" desayuno de ayer que nos ofreció la UME para entrar a trabajar al incendio 12 horas. La segunda el desayuno de esta mañana, segundo día de incendio, y sin agua fría hasta la última hora de ayer que nos la tuv",1
"El siguiente paso de la ONU se llama canibalismo: Deberemos comer cadáveres, placentas y fetos para combatir el «cambio climático» . Rodrigo de Castilla.- No, señores. No es una broma. Es completamente real, e incluimos enlaces y documentación gráfica de los hechos que les contamos. Busquen ustedes mismos. La verdad está ahí fuera. Ahora ya sabemos cual será la degradación final. Comernos a nosotros mismos y a nuestros muertos. Un sistema perfecto.Nada se pierde, todo se recicla. Bienvenidos al Nuevo Orden. Pasen, vean… y hagan algo. Un profesor sueco, Magnus Söderlund, declaró en la televisión sueca que el canibalismo es la única forma de salvar el planeta». Söderlund dijo que el cambio climático obligará a que «los seres humanos tengan que hacer cambios radicales en su forma de vida», incluidas sus dietas. Entre las recomendaciones está la legalización del canibalismo, diciendo que se limitaría a los cadáveres: Cualquiera que haya visto el programa, en horario infantil, después de las cinco del martes, se ha quedado, como mínimo, sorprendido. Allí, se presentó la idea de comenzar a comer personas. La declaración se produce al hilo de la feria «Gastro Summit – sobre el futuro de la comida» en Estocolmo, donde el científico conductista Magnus Söderlund celebra seminarios sobre la posibilidad de comer carne humana – para «salvar el clima». – ¿Qué hace que la mayoría de nosotros reaccione instintivamente con asco cuando hablamos de comer carne humana para salvar el clima ?, se pregunta la anfitriona Tilde de Paula. Magnus Söderlund responde: «En primer lugar, que esa persona debe de estar muerta».",1
 . El Ministerio de Igualdad advierte: MANTENER RELACIONES SEXUALES PUEDE SER PENALMENTE PERJUDICIAL PARA LOS HOMBRES HETEROSEXUALES,1
Koin una fintech brasileña pionera en el método de pago de más rápido crecimiento en el mundo Buy Now Pay Later anunció su alianza con Movii para ingresar al mercado colombiano.Según la compañía el país ofrece condiciones atractivas para su lanzamiento tales como crecimiento muy alto del comercio electrónico pero acceso limitado a medios de pago digitales y crédito. Con 35 millones de usuarios y 60.000 comerciantes la Súper App de Movii es uno de los servicios de pago digital más reconocidos en Colombia.Dos startups que están cambiando la forma de comprar se han unido para ofrecer servicios a los que hasta ahora pocos tenían acceso como el pago en cuotas. Este nuevo Joint Venture hará que los bienes y servicios estén disponibles y sean más asequibles para millones de personas dice Hernando Rubio CEO y cofundador de Movii.La entrada de Koin es la segunda fase de la estrategia de expansión fintech en América Latina cuyo primer país de lanzamiento fuera de Brasil será México a finales del primer semestre de 2022. Desde 2019 la empresa ha transado más de US600 millones en Brasil operando en diferentes industrias como turismo educación electrodomésticos entre otras.Según PayNXT360 el mercado Bnpl en Colombia registró un crecimiento récord de 200 en 2020 y la proyección es que este mercado genere US45 millones en 2028 creciendo 40 anual en los próximos años.La alianza entre Koin y Movii crea importantes posibilidades comerciales para ambos. Para Koin significa ingresar a Colombia de la mano de un socio relevante en el mercado que comparte nuestros ideales en materia de inclusión financiera. Movii por otro lado amplía su base de servicios para sus clientes creando con Koin una solución BNPL para el mercado colombiano dice Nicolás Obejero CEO de Koin.,0
 . solo tiene 11 años. Hackeó banco suizo y le metió a su padre en la cuenta 74 millones de dólares. Este es un hijo de verdad,1
" . El cambio climático provocará una subida de un metro del nivel del mar Mediterráneo afectando «masivamente» a la región, en la que viven más de 500 millones de personas y que se calienta más rápido que el resto del globo, según un estudio de la red Medite",0
Galicia suspende las clases presenciales de Formación Profesional y Universidad a partir de mañana . se mantendrá la actividad docente presencial salvo en Educación Secundaria Obligatoria y primaria,1
"Clientes del restaurante del marroquí asesinado en Canarias destacan el buen ambiente de trabajo . La cifra de profesionales tunecinos que emigran al extranjero no es fácil de fijar, ya que no hay datos oficiales. Los perfiles más buscados, según varios colegios profesionales, son los ingenieros, informáticos, médicos e investigadores docentes. Según u",0
"Qué es el Blue Monday . Han prometido que llegaban para cambiarlo todo. Y a fe que piensan cumplirlo a rajatabla. La irrupción del fenómeno Podemos en España, va camino de dinamitar y hacer saltar por los aires, no sólo la estructura política del sistema democrático del 78, sino",1
" . La 'Renda Garantida' (14.292€) se da de forma INDEFINIDA a TODOS los MUSULMANES, REFUGIADOS y MUJERES que 'denuncien' VIOLENCIA de GENERO aunque sean ilegales y no coticen en su vida y SE DENIEGA a los ESPAÑOLES aunque NO DISPONGAN DE NINGÚN INGRESO.",1
" . El presidente de Armenia, Armen Sarkissian, negó el saludo ayer miércoles al embajador español en EE.UU., Pedro Morenés, por el discurso que pronunció contra el president de la Generalitat, Quim Torra, y contra los presos políticos, según ha informado la ",1
Desde la caída de la stablecoin Terra USD del proyecto Terra Luna en mayo de 2022 varias compañías que realizaban operaciones de intercambio de criptomonedas o de préstamos con este tipo de activos comenzaron a tambalearse ante la posible alza de tipos de interés de la Reserva Federal y el miedo a que otras empresas de la industria pudieran sucumbir.Terra Luna es una criptomoneda creada con el objetivo de que su valor permanezca estable con el paso del tiempo a través de un respaldo como el dólar u otras criptomonedas. El valor de este activo pasó de su máximo histórico por encima de los US119 millones en abril a prácticamente cero dólares en los primeros días de mayo.La stablecoin es ahora popular por ser el primer episodio de una serie de fracasos en torno a la caída en el valor del mercado de las criptomonedas desde una capitalización máxima de casi US3 billones hasta el billón que vale actualmente. Compañías como Celsius Voyager y el fondo Three Arrows Capital siguieron a Terra Luna entre los proyectos afectados por el derrumbe del mercado de las criptomonedas.Casos como el de Celsius fueron muy sonados pero hubo muchos otros que no lo fueron tanto como el de Vauld con su sede en Singapur.La compañía había tenido que soportar retiros por US198 millones desde el 12 de junio a principios de julio en un contexto de precios cada vez más bajos que mermaban su negocio de préstamos. Una semana antes la plataforma CoinFlex también había congelado los retiros misma medida que tomó BlockFi.Más que nada lo que pasó aquí fue la falta de regulación y protección de inversionistas donde fondos y otras empresas que estaban realizando operaciones de préstamos sin colateral y apalancados se destruyeron por completo dijo Fernando Martínez director para las Américas,0
El consumo con tarjetas en la primera mitad de septiembre creció 186 frente al mismo periodo en 2019 y también evidenció una mejor dinámica a la observada en agosto cuando creció 112.Esto según el Bbva Consumption Tracker un indicador de consumo construido por Bbva haciendo uso de las transacciones realizadas por los clientes con tarjetas débito y crédito.De acuerdo con el informe los grupos de bienes alimentación salud vestuario registraron un alza de 34 frente a 2019 acelerándose 114 puntos porcentuales frente a agosto. También se observó una menor recuperación en los grupos de servicios que avanzaron 26 pp frente a agosto y aún se ubican 28 por debajo de lo registrado en el mismo periodo de 2019.En esta categoría se destacó el buen comportamiento que mantuvo el sector de restaurantes que estaría liderando la recuperación de este grupo. En lo corrido de septiembre creció 327 frente al mismo periodo en 2019 y alcanzó un nuevo máximo desde febrero de 2020.El sector de entretenimiento estuvo entre los que mostraron mayor recuperación en lo corrido de septiembre aunque en niveles bajos. En lo corrido del mes se recuperó 19 pp frente al mes anterior y se ubicó 419 por debajo de su nivel prepandemia lo que podría estar asociado a la mayor reactivación de los eventos masivos como conciertos y ferias.,0
" .  Le sigo. Es patético. Puede que hayan creado""un algoritmo con el término vox""para cerrar cuentas a quiénes les siguen o apoyan..Algunos no se dan cuenta que el ""enemigo de España""NO es vox..sino los grandes lodazales institucionales existentes...y ahora,",1
Los contextos internacionales y locales continúan remeciendo la economía en el país haciendo que las proyecciones de crecimiento pierdan impulso. En este panorama complejo antes de tomar cualquier decisión económica o financiera es mejor estar informado. Por eso el podcast de Sencillo y Efectivo repasará los puntos clave del último informe económico elaborado por BBVA Perú.El recientemente publicado informe Situación Perú menciona puntos clave para entender la desaceleración de la economía local e internacional. Además comparte las expectativas finales de crecimiento para el presente año así como las proyecciones para el 2023.Como la intención de BBVA es que más personas puedan acceder a los datos de este informe y sean comprendidos de una manera fácil y sencilla el episodio de octubre del podcast Sencillo y Efectivo trae una entrevista con Hugo Perea economista jefe para Perú de BBVA Research quien explica al detalle todos los pormenores económicos que están causando el escenario actual.El primer dato esencial es que las proyecciones de crecimiento al cierre de año han perdido impulso y aunque hay crecimiento es una cifra un poco menor a la que se había contemplado meses atrás. Pero qué está sucediendo y qué está causando esta desaceleración El economista experto lo explica al detalle en pocos minutos en el podcast de esta edición.1157AudioIgualdad de géneroReproducirIgualdad de géneroAsimismo la inflación es un tema que está repercutiendo a la comunidad internacional en general. Las proyecciones del banco es que el 2022 se cierre con una inflación que ronde en torno al 75. Sin embargo este número empezará a decrecer a partir del 2023 aunque todavía estará por encima del rango meta.Por supuesto Hugo Perea también compartirá sus apreciaciones sobre el tipo de cambio. Cómo cerrará la divisa extranjera que ha evidenciado un comportamiento fluctuante durante el año y qué podemos esperar para,0
